url,is_qualified,first_ingestion_date,last_ingestion_date,last_content_update,is_to_ingest
https://benuri.org/butv-videos/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/43/works/artworks-2257-marc-chagall-self-portrait-1925/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/353-erna-nonnenmacher/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/17-whitechapel-at-war-isaac-rosenberg-and-his-circle-catalogue/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/494-rudolf-hradil/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/235-henri-gaudier-brzeska/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/events/38/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/5f7204f9ae16b9/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/129-david-breuer-weil-the-coviad-ben-uri/,True,2024-07-16,2024-07-20,,True
https://benuri.org/faq/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/36-czech-routes-to-britain-catalogue/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/44-frank-auerbach-works-from-the-ben-uri-collection/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/49-private-viewing-of-the-exhibition-max-weber-an-american-artist-focus/,True,2024-07-16,2024-07-20,,True
https://benuri.org/usr/library/documents/donation/charity_gad_multiple_donations.pdf,False,2024-07-16,2024-07-20,,True
https://benuri.org/usr/documents/exhibitions/press_release_url/23/william-rothenstein-exhib-outline-7.3.15.pdf,False,2024-07-16,2024-07-20,,True
https://benuri.org/video/68-john-boyle-from-shak-arts-and-schools-films-on-ben-uri-s-learning/,True,2024-07-16,2024-07-20,,True
https://benuri.org/events/67/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/categories/26/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/17-from-adler-to-zulawski-a-century-of-polish-artists-in-britain/,True,2024-07-16,2024-07-20,,True
https://benuri.org/butv-videos/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/6-mark-gertler-and-the-whitechapel-boys-paintings-from-the-luke-gertler-bequest-selected/press_release_text/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/22-jacob-kramer-1892-1962-works-from-the-ben-uri-collection/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/contact/form/,False,2024-07-16,2024-07-20,,True
https://benuri.org/press/12-announcing-first-full-scale-virtual-museum/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/89-clara-klinghoffer/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/news/14-sex-jewish-positions-open-now-until-6-october-in-berlin/,True,2024-07-16,2024-07-20,,True
https://benuri.org/about/opportunities/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/audioadventures/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/61-marthe-hekimi/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/41-elsa-fraenkel/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/98-talking-art-orange-night-talking-art-series-discussions-at-the-london-jewish/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/264-janina-baranowska/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/145-art-unlocked-ben-uri-gallery-and-museum-talk-given-by-our-director-sarah-macdougall-for/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/444-dorothy-bohm/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/24-german-refugee-artists-to-britain-since-1900/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/74-unseen-london-paris-new-york-1940s-1960-exhibition-openings-opening-nights-and-private-viewings-of/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/image5083/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/24-rediscovering-wolmark-catalogue/,True,2024-07-16,2024-07-20,,True
https://benuri.org/press/11-important-marie-louise-von-motesiczky-painting-acquired-by-ben/,True,2024-07-16,2024-07-20,,True
https://benuri.org/events/58/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/31-art-exit-1939-a-very-different-europe-adler-chagall-bloch-auerbach-daghani-feibusch-and-other/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/37-david-bomberg-a-pioneer-of-modernism/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/5f71019d2e7b5f/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/188-clara-klinghoffer/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/36-mark-gertler/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/image_standalone2087/,True,2024-07-16,2024-07-20,,True
https://benuri.org/loans/reproduction/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/273-dodo/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/50-cubist-max-weber-s-still-life-portrait-painting-artist-focus/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/111-joe-rose/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/48-alvin-langdon-s-the-octopus-1909-at-the-max-artist-focus/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/214-adam-kops/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/28-yiddish-the-language-people-and-heritage-from-the-art-and-archives-of-the-ben/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/443-yaki-assayag/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/88-heads-in-and-out-of-time-by-lancelot-ribeiro/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/about/legal-notice/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/83-alderney-the-holocaust-on-british-soil-artworks-by-piers-secunda/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/84-uncharted-streets-photographers-from-the-hyman-collection/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/45-out-of-chaos-ben-uri-100-years-in-london/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/16-liberators-twelve-extraordinary-women-artists-from-the-ben-uri/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/categories/1/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/33-jankel-adler/publications/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/60-thirty-six-pounds-and-five-pence-exhibition-focus/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/484/image4101/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/51-alfred-cohen-an-american-artist-in-europe-between-figuration/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/254-chaim-soutine/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/33-100-for-100-ben-uri-past-present-and-future/,True,2024-07-16,2024-07-20,,True
https://benuri.org/events/32/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/727/image5151/,True,2024-07-16,2024-07-20,,True
https://benuri.org/whats-on/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/105-the-bagel-philosophy-ben-uri-today-talks-interviews-and-films-on/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/244/artworks-1474-dora-holzhandler-my-grandfather-in-auschwitz/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/72-painting-with-an-accent-german-jewish-emigre-stories-in-cooperation-with-the-german-embassy-london/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/50-becoming-gustav-metzger-uncovering-the-early-years-1945-59/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/7-bomberg-monograph/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/484/image4121/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/43/works/artworks-2063-alfred-harris-notes-towards-a-self-portrait-check-shirt/,True,2024-07-16,2024-07-20,,True
https://benuri.org/privacy-policy/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/76a626c71fcbc2/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/471-lottie-reizenstein/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/47-interstices-discovering-the-ben-uri-collection-curated-by-rene/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/244/artworks-2239-irving-penn-jacob-epstein/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/82047183b1fcb0/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/image3365/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/10-refiguring-the-50s-joan-eardley-sheila-fell-eva-frankfurther-josef-herman/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/a79419d559d17a/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/33-jankel-adler/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/749/image5636/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/731/image5255/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/45-out-of-chaos-ben-uri-100-years-in-london/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/image3366/,True,2024-07-16,2024-07-20,,True
https://benuri.org/events/27/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/247-marie-louise-von-motesiczky/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/152-birds-of-passage-book-03-by-hormazd-narielwalla/,True,2024-07-16,2024-07-20,,True
https://benuri.org/cookie-policy/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/484/image4759/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/285-halina-korn/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/480/image4094/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/122-insiders-outsiders-the-ben-uri-art-society-and-emigre-speaker-rachel-dickson/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/161-mark-wayner/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/140-ruth-collet/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/43/works/artworks-2288-r.-b.-kitaj-self-portrait-after-masaccio-2005/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/730/image5218/,True,2024-07-16,2024-07-20,,True
https://benuri.org/news/15-ben-uri-s-artwork-in-norfolk-at-the-exhibition-open-13-to-27-july-at-the-holt/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/132-golden-drawings-insights-by-artist-david-breuer-weil-a-guided-tour/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/67-a-survivor-relives-her-memories-edith-birkin-1927-2018-visualising-her-memories-from-auschwitz/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/43/works/artworks-2039-alfred-wolmark-self-portrait/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/87-cosmopolis-the-impact-of-refugee-art-dealers-in-london/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/252-isaac-rosenberg/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/60-becoming-gustav-metzger-uncovering-the-early-years-1945-59/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/88589857bb6504/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/28-yiddish-the-language-people-and-heritage-from-the-art-and-archives-of-the-ben/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/e18a835dce6392/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/42-chaim-soutine-and-his-contemporaries-from-russia-to-paris/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/20-selected-works-by-eva-frankfurther-1930-1959/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/categories/39/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/67-a-survivor-relives-her-memories-edith-birkin-1927-2018-visualising-her-memories-from-auschwitz/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/54-judy-chicago-tours-her-exhibition-at-ben-uri-artist-focus/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/75-shaping-the-future-new-arrivals-from-chagall-to-ribeiro/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/230-marc-chagall/exhibitions/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/480/image4120/,True,2024-07-16,2024-07-20,,True
https://benuri.org/events/57/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/image_standalone2078/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/46-midnight-s-family-70-years-of-indian-artists-in-britain/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/f1e753391ba89f/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/292-hormazd-narielwalla/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/31-art-exit-1939-a-very-different-europe-adler-chagall-bloch-auerbach-daghani-feibusch-and-other/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/753/image5708/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/22-jacob-kramer-1892-1962-works-from-the-ben-uri-collection/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/researchunit/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/484/image4105/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/106-interview-with-jane-landes-about-ben-uri-ben-uri-today-talks-interviews-and-films-on/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/753/image5718/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/42-chaim-soutine-and-his-contemporaries-from-russia-to-paris/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/29-jacques-lipchitz-master-drawings-catalogue/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/46-midnight-s-family-70-years-of-indian-artists-in-britain/press/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/480/image4807/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/4896ec0531ccad/,True,2024-07-16,2024-07-20,,True
https://benuri.org/usr/documents/exhibitions/press_release_url/37/press-release-bomberg-at-pallant-house-gallery_ben_uri_edit1010.pdf,False,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/749/image5634/,True,2024-07-16,2024-07-20,,True
https://benuri.org/events/54/,True,2024-07-16,2024-07-20,,True
https://benuri.org/usr/documents/exhibitions/press_release_url/87/cosmopolis_pr_30.5.24.docx.pdf,False,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/7-friends-and-influences-auerbach-kossoff-kitaj-freud/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/48-maurice-blond/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/88-heads-in-and-out-of-time-by-lancelot-ribeiro/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/12-apocalypse-unveiling-a-lost-masterpiece-by-marc-chagall-catalogue/,True,2024-07-16,2024-07-20,,True
https://benuri.org/press/25-destination-masterpiece-75-great-artworks-to-see-across/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/11-czech-routes-selected-czechoslovak-artists-in-britain-from-the-ben/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/730/image5242/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/50-frank-auerbach-s-portrait-etchings-from-the-ben-uri-collection/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/news/7-bu-tours-chagall-across-europe/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/232-georg-ehrlich/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/80-laura-knight-at-the-nuremberg-trials-1946-a-brush-with-evil-ii/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/categories/24/,True,2024-07-16,2024-07-20,,True
https://benuri.org/loans/,True,2024-07-16,2024-07-20,,True
https://benuri.org/usr/library/documents/policy-docs/bu-access-policy-2017.pdf,False,2024-07-16,2024-07-20,,True
https://benuri.org/artsandhealth/%20,False,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/f099725bf8f1f6/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/244/artworks-1437-ludwig-meidner-portrait-of-a-girl/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/484/image4134/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/731/image5246/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/40-interned-artists-ben-uri-and-the-80th-anniversary-of-internment/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/501-lancelot-ribeiro/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/37-david-bomberg-a-pioneer-of-modernism/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/press/18-why-did-britain-lock-up-so-many-innocent/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/image_standalone2089/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/46-still-fighting-ignorance-and-intellectual-perfidy-video-gallery-publication/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/43/works/artworks-1428-lily-delissa-joseph-self-portrait-with-candles-aka-a-portrait-of-the-1895/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/34-emmanuel-levy/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/37-david-bomberg-a-pioneer-of-modernism/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/707/images5936/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/104-jacob-pins/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/484/image4139/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/753/image5719/,True,2024-07-16,2024-07-20,,True
https://benuri.org/press/10-art-out-of-the-bloodlands-a-century-of/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/72-painting-with-an-accent-german-jewish-emigre-stories-in-cooperation-with-the-german-embassy-london/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/730/image5233/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/6-mark-gertler-and-the-whitechapel-boys-paintings-from-the-luke-gertler-bequest-selected/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/480/image4091/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/44-male-painters-in-refiguring-the-50s-exhibition-artist-focus/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/image_standalone2081/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/ed08cd661ea817/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/231-hugo-dachinger/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/60-becoming-gustav-metzger-uncovering-the-early-years-1945-59/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/events/53/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/6-mark-gertler-and-the-whitechapel-boys-paintings-from-the-luke-gertler-bequest-selected/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/usr/documents/exhibitions/press_release_url/7/friends-and-influences-information-sheet.pdf,False,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/143/94a3c8b8698763/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/753/image5715/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/image3368/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/64-towards-abstraction-and-beyond-becoming-gustav-metzger-uncovering-the-early-years-1945-59/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/68-motherlands-angels-country-bengal-selected-works-by-gerry-judah/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/121-max-sokol/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/73-joy/,True,2024-07-16,2024-07-20,,True
https://benuri.org/about/a-new-era/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/480/image4119/,True,2024-07-16,2024-07-20,,True
https://benuri.org/collections/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/149-digital-future/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/43/works/artworks-1760-enrico-glicenstein-self-portrait/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/6-mark-gertler-and-the-whitechapel-boys-paintings-from-the-luke-gertler-bequest-selected/virtual_exhibition/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/categories/13/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/333-shlomo-katz/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/281-alfred-harris/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/news/5-bu-selected-to-be-london-art-fair-museum/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/108-maurice-mancini-roith/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/71-downside-up/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/29-teacher-and-pupil-david-bomberg-and-frank-auerbach/virtual_exhibition/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/1649-arthur-segal-halen-la-ciotat-harbour-scene-1929/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/30-rediscovering-wolmark-a-pioneer-of-british-modernism/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/16-liberators-twelve-extraordinary-women-artists-from-the-ben-uri/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/480/image4089/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/84-uncharted-streets-photographers-from-the-hyman-collection/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/86-isaac-lichtenstein/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/8-a-consistent-vision-brian-taylor-frbs-fsps-1935-2013-catalogue/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/375-marek-zulawski/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/news/10-buru-announces-the-new-academic-steering-committee/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/1740-jacob-epstein-alexander-margulies/,True,2024-07-16,2024-07-20,,True
https://benuri.org/buru/weeks-features/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/99-nazi-looted-art-and-yom-hashoah-talking-art-series-discussions-at-the-london-jewish/,True,2024-07-16,2024-07-20,,True
https://benuri.org/usr/library/documents/main/bu-2023-international-programme-.pdf,False,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/428a68a6757f85/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/categories/16/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/2240-jankel-adler-mother-and-child-ii-1941/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/35-josef-herman/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/496-george-mayer-marton/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/327-leo-haas/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/15-jankel-adler-a-degenerate-artist-in-britain-1940-49/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/31-art-exit-1939-a-very-different-europe-adler-chagall-bloch-auerbach-daghani-feibusch-and-other/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/16-liberators-twelve-extraordinary-women-artists-from-the-ben-uri/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/244/artworks-1441-martin-bloch-svendborg-harbour-denmark-1934/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/categories/21/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/41-ben-uri-chair-david-glasser-on-the-history-ben-uri-chairman-david-glasser-discusses-the-early/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/753/image5706/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/365-arthur-segal/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/498-solomon-polack/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/172/7b3828c46bb7de/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/730/image5225/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/36-finchleystrasse-german-artists-in-exile-in-great-britain-and/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/usr/documents/press/download_url/32/3240_bu_jr_cosmo_210x280.pdf,False,2024-07-16,2024-07-20,,True
https://benuri.org/collections-/acquisition/,True,2024-07-16,2024-07-20,,True
https://benuri.org/news/9-bu-launches-guide-on-bloomberg-connect/#main_content,True,2024-07-16,2024-07-20,,True
https://benuri.org/events/45/,True,2024-07-16,2024-07-20,,True
https://benuri.org/faq/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/730/image5238/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artsandhealth/ways-into-art/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/753/image5716/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/75-shaping-the-future-new-arrivals-from-chagall-to-ribeiro/videos/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/86-us-from-there-to-here-britains-gain/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/80-laura-knight-at-the-nuremberg-trials-1946-a-brush-with-evil-ii/works/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/7-friends-and-influences-auerbach-kossoff-kitaj-freud/press_release_text/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/177-hans-feibusch/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/753/image5703/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/26-a-farewell-to-art-chagall-shakespeare-and-prospero/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/81-exodus-exile-migration-themes-in-biblical-images/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/exhibitions/43/works/artworks-1827-eugen-hersch-self-portrait/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/76/artworks-1480-marc-chagall-apocalypse-en-lilas-capriccio-1945-47/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/64-after-school-animation-club-showreel-february-2018-arts-and-schools-films-on-ben-uri-s-learning/,True,2024-07-16,2024-07-20,,True
https://benuri.org/events/46/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/41-elsa-fraenkel/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/28-chaim-soutine-and-his-contemporaries-from-russia-to-catalogue/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/730/image5221/,True,2024-07-16,2024-07-20,,True
https://benuri.org/publications/45-regard-and-ritual-julie-held-and-shanti-panchal-catalogue/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artists/79-zygmund-landau/overview/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/categories/23/,True,2024-07-16,2024-07-20,,True
https://benuri.org/content/feature/730/image5229/,True,2024-07-16,2024-07-20,,True
https://benuri.org/video/162-becoming-virtual-road-part-3/,True,2024-07-16,2024-07-20,,True
https://benuri.org/artworks/categories/14/,True,2024-07-16,2024-07-20,,True
